,Group_Cocaine,Commodity_Cocaine,Commodity_Health,Commodity_Money,Gain_Loss_Gains,Delay_Prob_Delay,Amount,IV,pids
30,0.0,0.048984680597215856,-0.0003113477118381464,0.0011345376873383812,-0.4261689587368278,-2.168404344971009e-19,0.0008260568744604581,5.031289651440487e-06,DH67
31,0.0,0.048984680597215856,-0.0003113477118381464,0.0011345376873383812,-0.4261689587368278,-2.168404344971009e-19,0.0008260568744604581,5.031289651440555e-06,DH67
32,0.0,0.048984680597215856,-0.0003113477118381465,0.0011345376873383812,-0.4261689587368278,-2.168404344971009e-19,0.0008260568744604581,5.031289651440555e-06,DH67
33,0.0,0.048984680597215856,-0.0003113477118381465,0.0011345376873383812,-0.4261689587368278,-2.168404344971009e-19,0.0008260568744604581,5.031289651440446e-06,DH67
34,0.0,0.048981533208146584,-0.0002798974953879302,0.0011419088318189003,-0.42617545122871103,-2.168404344971009e-19,0.0008260568744604576,-2.4150190326914444e-05,DH67
35,0.0,0.04898468059721584,-0.0003113477118381466,0.0011345376873383808,-0.4261689587368278,0.0,0.0008260568744604581,5.031289651441205e-06,DH67
36,0.0,0.04898468059721585,-0.0003113477118381463,0.0011345376873383808,-0.42616895873682775,0.0,0.0008260568744604585,5.0312896514409885e-06,DH67
37,0.0,0.048984680597215856,-0.0003113477118381463,0.0011345376873383808,-0.42616895873682775,-2.168404344971009e-19,0.0008260568744604585,5.031289651440487e-06,DH67
38,0.0,0.048984680597215856,-0.0003113477118381463,0.0011345376873383812,-0.4261689587368278,-2.168404344971009e-19,0.0008260568744604585,5.031289651440555e-06,DH67
39,0.0,0.048984680597215856,-0.0003113477118381464,0.0011345376873383812,-0.4261689587368278,-2.168404344971009e-19,0.0008260568744604585,5.031289651440555e-06,DH67
40,0.0,0.048984680597215856,-0.0003113477118381464,0.0011345376873383812,-0.4261689587368278,-2.168404344971009e-19,0.0008260568744604585,5.031289651440446e-06,DH67
41,0.0,0.048981533208146584,-0.0002798974953879301,0.0011419088318189003,-0.42617545122871103,-2.168404344971009e-19,0.0008260568744604581,-2.4150190326914444e-05,DH67
42,0.0,0.04924667543769604,0.0002761429827295076,0.002751745197301559,-0.42717665644618125,2.168404344971009e-19,-0.0006329384611975853,5.031289651441029e-06,DH67
43,0.0,0.04924667543769604,0.00027614298272950725,0.002751745197301559,-0.4271766564461812,2.168404344971009e-19,-0.0006329384611975853,5.0312896514408665e-06,DH67
44,0.0,0.04924667543769604,0.00027614298272950704,0.002751745197301559,-0.42717665644618114,0.0,-0.0006329384611975855,5.031289651441002e-06,DH67
45,0.0,0.04924667543769604,0.00027614298272950704,0.002751745197301559,-0.42717665644618125,0.0,-0.0006329384611975855,5.031289651441043e-06,DH67
46,0.0,0.04924667543769605,0.00027614298272950704,0.002751745197301559,-0.42717665644618125,0.0,-0.0006329384611975855,5.031289651441043e-06,DH67
47,0.0,0.04924667543769605,0.00027614298272950704,0.002751745197301559,-0.42717665644618125,0.0,-0.0006329384611975855,5.0312896514407174e-06,DH67
48,0.0,0.049243528048626785,0.00030759319917972365,0.0027591163417820786,-0.42718314893806447,0.0,-0.0006329384611975855,-2.4150190326914172e-05,DH67
49,0.0,-0.5670334039249969,0.00024744849335845906,-0.002279881339014068,0.19693264463107507,-7.589415207398531e-19,0.006300833508624516,2.358630952381698e-06,DH67
50,0.0,-0.5670334039249969,0.00024744849335845906,-0.002279881339014068,0.1969326446310751,-7.589415207398531e-19,0.0063008335086245145,2.3586309523821315e-06,DH67
51,0.0,-0.5670334039249969,0.0002474484933584584,-0.002279881339014068,0.1969326446310751,-5.421010862427522e-19,0.0063008335086245145,2.358630952382335e-06,DH67
52,0.0,-0.5670334039249969,0.0002474484933584586,-0.0022798813390140678,0.19693264463107504,-5.421010862427522e-19,0.006300833508624513,2.3586309523824432e-06,DH67
53,0.0,-0.5670334039249969,0.0002474484933584586,-0.0022798813390140678,0.19693264463107502,-5.421010862427522e-19,0.006300833508624513,2.358630952382389e-06,DH67
54,0.0,-0.5670334039249969,0.0002474484933584586,-0.0022798813390140678,0.19693264463107502,-5.421010862427522e-19,0.006300833508624513,2.358630952382172e-06,DH67
55,0.0,-0.567026542317854,0.00025021039812036334,-0.002282686398537877,0.19693950623821788,-5.421010862427522e-19,0.006300833508624511,-1.1321428571426959e-05,DH67
56,0.0,-0.5829412101781677,-9.153008262196786e-05,-0.0009207610578432508,0.19339685698730852,-7.589415207398531e-19,-0.004975714299628235,2.3586309523817385e-06,DH67
57,0.0,-0.5829412101781677,-9.153008262196786e-05,-0.0009207610578432508,0.19339685698730852,-7.589415207398531e-19,-0.004975714299628235,2.3586309523809795e-06,DH67
58,0.0,-0.5829412101781677,-9.153008262196786e-05,-0.0009207610578432508,0.1933968569873085,-5.421010862427522e-19,-0.004975714299628234,2.3586309523812235e-06,DH67
59,0.0,-0.5829412101781676,-9.153008262196754e-05,-0.0009207610578432506,0.19339685698730844,-5.421010862427522e-19,-0.004975714299628234,2.3586309523814945e-06,DH67
60,0.0,-0.5829412101781676,-9.153008262196775e-05,-0.0009207610578432506,0.1933968569873085,-5.421010862427522e-19,-0.004975714299628234,2.3586309523814945e-06,DH67
61,0.0,-0.5829412101781676,-9.153008262196775e-05,-0.0009207610578432506,0.1933968569873085,-5.421010862427522e-19,-0.004975714299628234,2.3586309523814945e-06,DH67
62,0.0,-0.5829343485710248,-8.876817786006282e-05,-0.0009235661173670601,0.1934037185944513,-5.421010862427522e-19,-0.004975714299628234,-1.1321428571428077e-05,DH67
63,0.0,0.1430967146783161,-0.006799485045282439,-0.005188053122430066,0.4292955081115484,-6.505213034913027e-19,-0.005941384770961929,6.700148809518202e-06,DH67
64,0.0,0.1430967146783161,-0.006799485045282439,-0.005188053122430066,0.4292955081115484,-6.505213034913027e-19,-0.005941384770961927,6.700148809518636e-06,DH67
65,0.0,0.14309671467831614,-0.006799485045282441,-0.005188053122430066,0.4292955081115484,-6.505213034913027e-19,-0.005941384770961927,6.700148809521238e-06,DH67
66,0.0,0.1430967146783161,-0.006799485045282441,-0.005188053122430064,0.4292955081115484,-6.505213034913027e-19,-0.005941384770961927,6.700148809522105e-06,DH67
67,0.0,0.14309671467831608,-0.006799485045282439,-0.005188053122430064,0.4292955081115483,-6.505213034913027e-19,-0.005941384770961927,6.7001488095216714e-06,DH67
68,0.0,0.14309671467831608,-0.006799485045282439,-0.005188053122430062,0.42929550811154826,-6.505213034913027e-19,-0.005941384770961927,6.700148809520804e-06,DH67
69,0.0,0.14309220500569703,-0.0068091279024252984,-0.005194582140287207,0.4293550505222626,-6.505213034913027e-19,-0.0059413847709619255,-3.216071428571547e-05,DH67
70,0.0,0.14851756145794628,0.00017909475023335485,0.0005331151187784799,0.44296386531587034,-2.168404344971009e-19,0.01176966320836134,6.70014880952384e-06,DH67
71,0.0,0.1485175614579463,0.000179094750233354,0.0005331151187784799,0.44296386531587034,-2.168404344971009e-19,0.01176966320836134,6.700148809523731e-06,DH67
72,0.0,0.1485175614579463,0.000179094750233354,0.0005331151187784799,0.4429638653158703,0.0,0.011769663208361343,6.700148809524328e-06,DH67
73,0.0,0.14851756145794628,0.00017909475023335182,0.0005331151187784808,0.4429638653158702,0.0,0.01176966320836134,6.700148809525087e-06,DH67
74,0.0,0.1485175614579463,0.00017909475023335008,0.0005331151187784808,0.4429638653158702,0.0,0.01176966320836134,6.7001488095253035e-06,DH67
75,0.0,0.1485175614579463,0.00017909475023335008,0.0005331151187784808,0.44296386531587023,0.0,0.01176966320836134,6.700148809525087e-06,DH67
76,0.0,0.14851305178532725,0.00016945189309049271,0.000526586100921338,0.44302340772658455,0.0,0.01176966320836134,-3.2160714285712924e-05,DH67
77,0.0,0.1450706763620723,0.0015118917034407189,0.0014994956657277847,0.43624050348058274,0.0,0.00014488904330742794,2.5437448686365847e-06,DH67
78,0.0,0.14507067636207227,0.0015118917034407189,0.0014994956657277847,0.43624050348058263,0.0,0.00014488904330742838,2.5437448686370183e-06,DH67
79,0.0,0.14507067636207233,0.0015118917034407189,0.0014994956657277847,0.43624050348058263,-4.336808689942018e-19,0.0001448890433074301,2.543744868637154e-06,DH67
80,0.0,0.14507067636207235,0.0015118917034407206,0.0014994956657277843,0.43624050348058263,-4.336808689942018e-19,0.00014488904330743098,2.543744868637181e-06,DH67
81,0.0,0.14507067636207235,0.0015118917034407206,0.0014994956657277843,0.43624050348058274,-4.336808689942018e-19,0.00014488904330743098,2.5437448686376147e-06,DH67
82,0.0,0.14507067636207235,0.0015118917034407206,0.0014994956657277843,0.43624050348058274,-4.336808689942018e-19,0.0001448890433074301,2.5437448686363136e-06,DH67
83,0.0,0.14506955954659614,0.001518320274869292,0.0015010023621563563,0.4362484387484399,-4.336808689942018e-19,0.00014488904330742925,-1.2209975369459141e-05,DH67
84,0.0,0.14507067636207227,0.0015118917034407198,0.0014994956657277847,0.43624050348058274,0.0,0.00014488904330743055,2.5437448686365847e-06,DH67
85,0.0,0.14507067636207227,0.0015118917034407189,0.0014994956657277847,0.43624050348058263,0.0,0.00014488904330743098,2.5437448686370183e-06,DH67
86,0.0,0.14507067636207233,0.0015118917034407198,0.0014994956657277847,0.43624050348058263,-4.336808689942018e-19,0.00014488904330743271,2.543744868637154e-06,DH67
87,0.0,0.14507067636207235,0.0015118917034407206,0.0014994956657277843,0.43624050348058263,-4.336808689942018e-19,0.00014488904330743358,2.543744868637181e-06,DH67
88,0.0,0.14507067636207235,0.0015118917034407206,0.0014994956657277843,0.43624050348058274,-4.336808689942018e-19,0.00014488904330743358,2.5437448686376147e-06,DH67
89,0.0,0.14507067636207233,0.0015118917034407206,0.0014994956657277843,0.43624050348058274,-4.336808689942018e-19,0.00014488904330743271,2.5437448686363136e-06,DH67
90,0.0,0.14506955954659614,0.001518320274869292,0.0015010023621563563,0.4362484387484399,-4.336808689942018e-19,0.00014488904330743185,-1.2209975369459141e-05,DH67
91,0.0,0.14780430655923377,-0.0008626641789676552,-0.0004863599249263521,0.43727954293168675,8.673617379884035e-19,0.0007326308681054252,2.5437448686375333e-06,DH67
92,0.0,0.14780430655923377,-0.0008626641789676548,-0.0004863599249263521,0.43727954293168675,8.673617379884035e-19,0.0007326308681054252,2.543744868637696e-06,DH67
93,0.0,0.1478043065592338,-0.0008626641789676548,-0.0004863599249263521,0.43727954293168675,0.0,0.0007326308681054252,2.5437448686374114e-06,DH67
94,0.0,0.14780430655923377,-0.0008626641789676546,-0.0004863599249263521,0.43727954293168675,0.0,0.0007326308681054252,2.5437448686376147e-06,DH67
95,0.0,0.14780430655923377,-0.0008626641789676546,-0.0004863599249263521,0.43727954293168675,0.0,0.0007326308681054252,2.5437448686378315e-06,DH67
96,0.0,0.14780430655923374,-0.0008626641789676546,-0.0004863599249263521,0.43727954293168675,0.0,0.0007326308681054252,2.5437448686378315e-06,DH67
97,0.0,0.14780318974375753,-0.0008562356075390833,-0.0004848532284977805,0.4372874781995439,0.0,0.0007326308681054252,-1.220997536945719e-05,DH67
98,0.0,0.048984680597215835,-0.0003113477118381467,0.0011345376873383808,-0.42616895873682775,5.421010862427522e-19,0.0008260568744604576,5.031289651439742e-06,DH67
99,0.0,0.04898468059721585,-0.0003113477118381467,0.0011345376873383808,-0.42616895873682775,2.168404344971009e-19,0.0008260568744604576,5.031289651439525e-06,DH67
100,0.0,0.04898468059721585,-0.0003113477118381467,0.0011345376873383808,-0.42616895873682775,2.168404344971009e-19,0.0008260568744604576,5.031289651440826e-06,DH67
101,0.0,0.04898468059721585,-0.0003113477118381466,0.0011345376873383808,-0.42616895873682775,2.168404344971009e-19,0.0008260568744604576,5.031289651441314e-06,DH67
102,0.0,0.04898468059721585,-0.0003113477118381466,0.0011345376873383808,-0.42616895873682775,2.168404344971009e-19,0.0008260568744604576,5.031289651441314e-06,DH67
103,0.0,0.04898468059721584,-0.0003113477118381464,0.0011345376873383808,-0.4261689587368277,2.168404344971009e-19,0.0008260568744604581,5.031289651440663e-06,DH67
104,0.0,0.04898468059721585,-0.0003113477118381464,0.0011345376873383812,-0.4261689587368277,4.336808689942018e-19,0.0008260568744604585,5.031289651440433e-06,DH67
105,0.0,0.048984680597215835,-0.0003113477118381467,0.0011345376873383808,-0.42616895873682775,5.421010862427522e-19,0.0008260568744604581,5.031289651439742e-06,DH67
106,0.0,0.04898468059721585,-0.0003113477118381467,0.0011345376873383808,-0.4261689587368277,2.168404344971009e-19,0.0008260568744604581,5.031289651439525e-06,DH67
107,0.0,0.04898468059721585,-0.0003113477118381467,0.0011345376873383808,-0.42616895873682775,2.168404344971009e-19,0.0008260568744604581,5.031289651440826e-06,DH67
108,0.0,0.04898468059721585,-0.0003113477118381466,0.0011345376873383808,-0.42616895873682775,2.168404344971009e-19,0.0008260568744604581,5.031289651441314e-06,DH67
109,0.0,0.04898468059721585,-0.0003113477118381466,0.0011345376873383808,-0.42616895873682775,2.168404344971009e-19,0.0008260568744604581,5.031289651441314e-06,DH67
110,0.0,0.04898468059721584,-0.0003113477118381464,0.0011345376873383808,-0.4261689587368277,2.168404344971009e-19,0.0008260568744604585,5.031289651440663e-06,DH67
111,0.0,0.04898468059721585,-0.0003113477118381463,0.0011345376873383808,-0.42616895873682764,4.336808689942018e-19,0.0008260568744604589,5.031289651440433e-06,DH67
112,0.0,0.049246675437696036,0.00027614298272950715,0.00275174519730156,-0.427176656446181,4.336808689942018e-19,-0.0006329384611975845,5.031289651440379e-06,DH67
113,0.0,0.04924667543769604,0.00027614298272950736,0.00275174519730156,-0.427176656446181,2.168404344971009e-19,-0.0006329384611975845,5.031289651440379e-06,DH67
114,0.0,0.04924667543769604,0.0002761429827295076,0.002751745197301559,-0.42717665644618114,2.168404344971009e-19,-0.0006329384611975853,5.031289651440812e-06,DH67
115,0.0,0.049246675437696036,0.0002761429827295076,0.002751745197301559,-0.4271766564461812,2.168404344971009e-19,-0.0006329384611975853,5.0312896514411376e-06,DH67
116,0.0,0.049246675437696036,0.0002761429827295076,0.002751745197301559,-0.4271766564461812,2.168404344971009e-19,-0.0006329384611975853,5.0312896514411376e-06,DH67
117,0.0,0.04924667543769603,0.00027614298272950704,0.002751745197301559,-0.42717665644618097,2.168404344971009e-19,-0.0006329384611975853,5.031289651440975e-06,DH67
118,0.0,0.049246675437696036,0.00027614298272950704,0.002751745197301559,-0.4271766564461811,4.336808689942018e-19,-0.0006329384611975855,5.031289651440853e-06,DH67
119,0.0,0.1450706763620723,0.0015118917034407206,0.0014994956657277843,0.43624050348058274,0.0,0.00014488904330742794,2.543744868629212e-06,DH67
120,0.0,0.1450706763620723,0.0015118917034407189,0.0014994956657277834,0.43624050348058274,0.0,0.00014488904330742794,2.543744868631814e-06,DH67
121,0.0,0.1450706763620723,0.0015118917034407189,0.0014994956657277843,0.43624050348058274,0.0,0.0001448890433074275,2.5437448686352836e-06,DH67
122,0.0,0.1450706763620723,0.0015118917034407189,0.0014994956657277843,0.43624050348058274,0.0,0.00014488904330742794,2.5437448686365847e-06,DH67
123,0.0,0.1450706763620723,0.0015118917034407189,0.0014994956657277843,0.43624050348058274,0.0,0.00014488904330742794,2.5437448686365847e-06,DH67
124,0.0,0.1450706763620723,0.0015118917034407189,0.0014994956657277843,0.43624050348058263,0.0,0.0001448890433074288,2.5437448686378857e-06,DH67
125,0.0,0.14507067636207235,0.0015118917034407206,0.0014994956657277843,0.43624050348058263,-4.336808689942018e-19,0.00014488904330743055,2.5437448686370454e-06,DH67
126,0.0,0.1450706763620723,0.0015118917034407206,0.0014994956657277843,0.43624050348058274,0.0,0.00014488904330742968,2.543744868629212e-06,DH67
127,0.0,0.1450706763620723,0.0015118917034407198,0.0014994956657277834,0.43624050348058274,0.0,0.00014488904330742968,2.543744868631814e-06,DH67
128,0.0,0.1450706763620723,0.0015118917034407198,0.0014994956657277843,0.43624050348058274,0.0,0.0001448890433074301,2.5437448686352836e-06,DH67
129,0.0,0.1450706763620723,0.0015118917034407198,0.0014994956657277843,0.43624050348058274,0.0,0.00014488904330743055,2.5437448686365847e-06,DH67
130,0.0,0.1450706763620723,0.0015118917034407198,0.0014994956657277843,0.43624050348058274,0.0,0.00014488904330743055,2.5437448686365847e-06,DH67
131,0.0,0.14507067636207227,0.0015118917034407189,0.0014994956657277843,0.43624050348058263,0.0,0.00014488904330743141,2.5437448686378857e-06,DH67
132,0.0,0.14507067636207235,0.0015118917034407206,0.0014994956657277843,0.43624050348058263,-4.336808689942018e-19,0.00014488904330743315,2.5437448686370454e-06,DH67
133,0.0,0.14780430655923377,-0.0008626641789676552,-0.00048635992492635145,0.43727954293168664,0.0,0.0007326308681054269,2.5437448686344976e-06,DH67
134,0.0,0.14780430655923377,-0.0008626641789676557,-0.00048635992492635145,0.43727954293168664,0.0,0.0007326308681054286,2.5437448686362323e-06,DH67
135,0.0,0.14780430655923377,-0.0008626641789676552,-0.00048635992492635145,0.43727954293168664,0.0,0.0007326308681054269,2.5437448686373165e-06,DH67
136,0.0,0.14780430655923377,-0.0008626641789676552,-0.00048635992492635145,0.43727954293168664,0.0,0.0007326308681054252,2.54374486863775e-06,DH67
137,0.0,0.14780430655923377,-0.0008626641789676552,-0.00048635992492635145,0.43727954293168664,0.0,0.0007326308681054252,2.54374486863775e-06,DH67
138,0.0,0.14780430655923377,-0.0008626641789676548,-0.00048635992492635145,0.43727954293168675,0.0,0.0007326308681054252,2.5437448686373707e-06,DH67
139,0.0,0.14780430655923377,-0.0008626641789676546,-0.00048635992492635145,0.43727954293168675,-8.673617379884035e-19,0.0007326308681054269,2.543744868637086e-06,DH67
0,0.0,-0.011390106425008588,0.006223048293719945,-0.027862053204819458,-0.15850082010449715,0.08293518514330386,0.002774997501185362,0.2851211773675436,TK69
1,0.0,-0.0013852493990077568,0.010159470406396531,-0.04764210459549199,-0.18535445265873798,0.07073868709981194,0.0017748074566620753,0.10441027026179549,TK69
2,0.0,0.0017461488521729137,0.016338167345732138,-0.06423723104616676,-0.2307708524829892,0.059537670529747344,0.013233288038717254,-0.023945762665784735,TK69
3,0.0,-0.0034004525436282526,0.006690152124219334,-0.0752002782870702,-0.2607714019914656,0.058807497183046405,0.010713761861459316,-0.14053784977513192,TK69
4,0.0,-0.003474465354697446,0.003888756411958753,-0.0818841765193404,-0.3035937050772079,0.05158258767601664,0.001160212090494142,-0.2534777806557945,TK69
5,0.0,-0.002143305375614495,0.0024556535281584986,-0.058611935724034774,-0.3129468061658078,0.048724088492153664,-0.0035232220594681495,-0.29675304412395753,TK69
6,0.0,-0.002224948129712986,0.002039902297342194,-0.026582724071287922,-0.3229618316212296,0.04832806706027006,-0.0016642433596973508,-0.3259327936042543,TK69
7,0.0,-0.0031421065422071294,0.011430879849308611,-0.026067021069978262,-0.17938330039262904,0.09642454740414674,-0.01633343072492998,0.29987186004771715,TK69
