,fit,vac,mse,rmse,mae,aic,bic,model,group
4185,ind_GBR,0.9907696531184166,0.0014553221113478075,0.026060056365677153,0.03814868426758396,,,GBR,control
4186,ind_GBR,0.988494511681168,0.0020663713902054777,0.027954597108093355,0.045457357932522625,,,GBR,control
4187,ind_GBR,0.9233517685516823,0.006279621489984224,0.05620611497441227,0.07924406280589243,,,GBR,control
4188,ind_GBR,0.9228799137677813,0.007195241780113793,0.05539979415618741,0.08482477102894999,,,GBR,control
4189,ind_GBR,0.9131465339644047,0.00899962615502288,0.07001878926615628,0.09486635944855731,,,GBR,control
4190,ind_GBR,0.9650309275994554,0.006932536268702717,0.0553372821073867,0.08326185362278885,,,GBR,control
4191,ind_GBR,0.898815471510326,0.01331668762843874,0.08250971327027627,0.11539795331130764,,,GBR,control
4192,ind_GBR,0.9657225726757076,0.004298731956828581,0.04408155773493446,0.06556471579156414,,,GBR,control
4193,ind_GBR,0.9777729847086462,0.0008609933757393504,0.017375725053551432,0.029342688624925808,,,GBR,control
4194,ind_GBR,0.9790500741878122,0.004002401263449525,0.03486643301131609,0.06326453400958175,,,GBR,control
4195,ind_GBR,0.9998259510256285,2.215601711773239e-05,0.0028944274911861844,0.004707017858233851,,,GBR,control
4196,ind_GBR,0.9415943137702547,0.012896003121458876,0.065108944923231,0.11356057027621372,,,GBR,control
4197,ind_GBR,0.7685756602239188,0.04801491917793564,0.15388152917809841,0.2191230685663553,,,GBR,control
4198,ind_GBR,0.9841503533717663,0.0017438966651016972,0.026599415588366117,0.04175998880629277,,,GBR,control
4199,ind_GBR,0.9577600996986086,0.006494992164974085,0.053135661732190725,0.08059151422435296,,,GBR,control
4200,all_GBR,0.3368936516924653,0.10486765862592781,0.2683840916915194,0.3238327633608555,,,GBR,all
4201,cocaine_GBR,0.301769982812664,0.11008768529256775,0.2785340998563652,0.33179464325478153,,,GBR,cocaine
4202,control_GBR,0.41930743257953784,0.08749067301102623,0.23093712606739264,0.2957882232460012,,,GBR,control
4203,ind_GBR,0.9708659711875172,0.002402971035811498,0.036985933300395124,0.049020108484289365,,,GBR,cocaine
4204,ind_GBR,0.8892984498182694,0.017621116026889178,0.09314042622811995,0.1327445517785539,,,GBR,cocaine
4205,ind_GBR,0.9154390096478998,0.008535798816893609,0.05672034903349381,0.09238938692779387,,,GBR,cocaine
4206,ind_GBR,0.9426141736781949,0.011797235493729423,0.067039889608935,0.10861507949511165,,,GBR,cocaine
4207,ind_GBR,0.9691832483566335,0.004943198237726718,0.04187634858560989,0.07030788176105662,,,GBR,cocaine
4208,ind_GBR,0.9594210181683434,0.00572132783761164,0.04485589991168799,0.07563945952749557,,,GBR,cocaine
4209,ind_GBR,0.9739407925521936,0.002470828028899324,0.035490028498566265,0.04970742428349435,,,GBR,cocaine
4210,ind_GBR,0.9418348055846961,0.011833011522552112,0.07422179859537847,0.10877964663737473,,,GBR,cocaine
4211,ind_GBR,0.9240788613243767,0.009242860471672108,0.06299388690915375,0.09613979650317608,,,GBR,cocaine
4212,ind_GBR,0.8961026376368352,0.010258955075140883,0.07434586232715176,0.10128649996490591,,,GBR,cocaine
4213,ind_GBR,0.9790195623904312,0.0036426252847616106,0.036725329352683904,0.060354165430081215,,,GBR,cocaine
4214,ind_GBR,0.9431507273075994,0.00682632866828697,0.0537608583791102,0.08262159928424873,,,GBR,cocaine
4215,ind_GBR,0.9999357074237943,1.4396881670349515e-05,0.0024692511697793937,0.003794322293947829,,,GBR,cocaine
4216,ind_GBR,0.9839028358873125,0.002424689090376873,0.029967588406950223,0.04924113209885485,,,GBR,cocaine
4217,ind_GBR,0.9797575934914411,0.001363989636830104,0.0288505828947889,0.0369322303256939,,,GBR,cocaine
4218,ind_GBR,0.8980162963362395,0.014968219658297609,0.07428268066695473,0.1223446756434362,,,GBR,cocaine
4219,ind_GBR,0.96348422933193,0.004917937808266517,0.048995973179249946,0.07012801015476282,,,GBR,cocaine
4220,ind_GBR,0.9811675291656997,0.003995458606884412,0.03603147961000186,0.0632096401420259,,,GBR,cocaine
4221,ind_GBR,0.985554976464593,0.0031176963594570324,0.030300020149977878,0.05583633547661444,,,GBR,cocaine
4222,ind_GBR,0.911958610418728,0.0126303635700126,0.07370622558032469,0.1123848903100973,,,GBR,cocaine
4223,ind_GBR,0.9487371313314148,0.004559738163895257,0.04590934795725007,0.06752583330767016,,,GBR,cocaine
4224,ind_GBR,0.968010053102086,0.003775264357647805,0.04195018309752807,0.06144317991158828,,,GBR,cocaine
4225,ind_GBR,0.935190028798683,0.008279464839994666,0.06243480494258384,0.09099156466395479,,,GBR,cocaine
4226,ind_GBR,0.9657141084128843,0.00490442482636191,0.04897716780848917,0.07003159877056864,,,GBR,control
4227,ind_GBR,0.9743910404542508,0.0031748307456849634,0.04478809649287839,0.0563456364387249,,,GBR,control
4228,ind_GBR,0.9233290355595436,0.006060384804465758,0.05294515369260667,0.07784847335989163,,,GBR,control
4229,ind_GBR,0.8996755829214678,0.018136017632855418,0.0922667689665783,0.13467003242316167,,,GBR,control
4230,ind_GBR,0.9143028003601363,0.010565004757894464,0.060655451336174164,0.10278620898687948,,,GBR,control
4231,ind_GBR,0.9702560821186624,0.0038794473920122233,0.043109278564474496,0.062285210058345496,,,GBR,control
4232,ind_GBR,0.9842335865152244,0.0020647712569372405,0.03239392831488125,0.045439754146971795,,,GBR,control
4233,ind_GBR,0.9775421003713977,0.0033173284609691904,0.04099130738583033,0.057596253879650804,,,GBR,control
4234,ind_GBR,0.9257834016139592,0.01003157723002501,0.0611430095050945,0.1001577617063451,,,GBR,control
4235,ind_GBR,0.9792568148953212,0.003075036695381692,0.03372664712050559,0.055453013402174026,,,GBR,control
4236,ind_GBR,0.990486547750422,0.0018741259107841952,0.026247750014038004,0.0432911758997627,,,GBR,control
4237,ind_GBR,0.9483088550580413,0.004400488124778519,0.04596211422834789,0.06633617508402576,,,GBR,control
4238,ind_GBR,0.9134508127192826,0.009132212267428892,0.059434524153072585,0.09556260914933672,,,GBR,control
4239,ind_GBR,0.9092633195543478,0.009312511129630068,0.06693845605261742,0.09650135299377967,,,GBR,control
4240,ind_GBR,0.9556094375328439,0.007114902363255087,0.05666066793839022,0.08434988063568961,,,GBR,control
4241,ind_GBR,0.888642168978922,0.017806214221386122,0.08834235245903685,0.13343992738826757,,,GBR,control
4242,ind_GBR,0.9705657529862723,0.003753570251444523,0.04471768827998595,0.061266387615433335,,,GBR,control
4243,ind_GBR,0.9646347548676002,0.0009958758357499283,0.02057437348824079,0.031557500467399635,,,GBR,control
4244,ind_GBR,0.9884275541639669,0.0022335912613119604,0.02880450435831894,0.04726088510927361,,,GBR,control
4245,ind_GBR,0.9998625206411639,2.4285314663101313e-05,0.0026393780166332976,0.004928013257196181,,,GBR,control
4246,ind_GBR,0.9429453913024076,0.012837132179057862,0.07448930792444981,0.11330106874631793,,,GBR,control
4247,ind_GBR,0.828100439957968,0.03386115003550063,0.11854416727357896,0.18401399412952438,,,GBR,control
4248,ind_GBR,0.9700273790660857,0.0022677864015140303,0.03228030558860452,0.04762128097304849,,,GBR,control
4249,ind_GBR,0.9721522079216,0.0047521507094135185,0.036396615939242795,0.0689358448806825,,,GBR,control
4250,all_GBR,0.35919181960577184,0.10043458624709344,0.2612452632983751,0.31691416226968055,,,GBR,all
4251,cocaine_GBR,0.3079745172221061,0.10771146016429049,0.27467844281913834,0.3281942415160426,,,GBR,cocaine
4252,control_GBR,0.44164079188078664,0.08348527896938238,0.22697957125683288,0.28893819229963763,,,GBR,control
4253,ind_GBR,0.956832709330542,0.0033263896850026977,0.040576374289740536,0.057674861811734736,,,GBR,cocaine
4254,ind_GBR,0.8943587114723731,0.01634718382144046,0.0815621119952992,0.12785610592161978,,,GBR,cocaine
4255,ind_GBR,0.8957836654909812,0.009777136559248249,0.0723086657941376,0.09887940412061678,,,GBR,cocaine
4256,ind_GBR,0.9092904449285205,0.01812249713864269,0.08187856875131247,0.13461982446371965,,,GBR,cocaine
4257,ind_GBR,0.9813733052658473,0.002968433626172272,0.03684110900668131,0.05448333347155139,,,GBR,cocaine
4258,ind_GBR,0.9802986001793148,0.00283499628820911,0.03239074579801338,0.0532446831919311,,,GBR,cocaine
4259,ind_GBR,0.9785110783107699,0.0018611782367554427,0.02797374992595306,0.04314137499843326,,,GBR,cocaine
4260,ind_GBR,0.9576038297904462,0.008293058975731219,0.056411480711391696,0.09106623400432906,,,GBR,cocaine
4261,ind_GBR,0.9503023178317709,0.005799008033021272,0.04901700938992847,0.07615121819788093,,,GBR,cocaine
4262,ind_GBR,0.9018183769672028,0.009871433536114064,0.06902925224470749,0.09935508812393085,,,GBR,cocaine
4263,ind_GBR,0.9847854033605672,0.0026366990328164394,0.031262979332753356,0.05134879777381784,,,GBR,cocaine
4264,ind_GBR,0.9640524395124018,0.004740466001478577,0.04862504421175426,0.06885104212340273,,,GBR,cocaine
4265,ind_GBR,0.9999610175790642,8.939097308440152e-06,0.0020989861863849077,0.0029898323211244057,,,GBR,cocaine
4266,ind_GBR,0.992317968567004,0.00096697579050066,0.02258811138631218,0.031096234345988905,,,GBR,cocaine
4267,ind_GBR,0.9666794946786286,0.0019198472155934746,0.03192269136724689,0.04381606116018959,,,GBR,cocaine
4268,ind_GBR,0.8552767984477941,0.01982308967940942,0.0818810607294093,0.1407944944925384,,,GBR,cocaine
4269,ind_GBR,0.950274531529445,0.007659676631628968,0.059250192739549484,0.08751957856176507,,,GBR,cocaine
4270,ind_GBR,0.9754448604561329,0.005291098315026993,0.03861374592729578,0.07273993617695161,,,GBR,cocaine
4271,ind_GBR,0.9930730167533539,0.001435539361183431,0.015055083480728971,0.03788851225877615,,,GBR,cocaine
4272,ind_GBR,0.93019427539826,0.010950268409680516,0.07020982495387437,0.10464353018548503,,,GBR,cocaine
4273,ind_GBR,0.948017998887734,0.005094228844507201,0.048647755617161566,0.07137386667756765,,,GBR,cocaine
4274,ind_GBR,0.9193228588294444,0.010495843969967498,0.0657049940654402,0.1024492263024348,,,GBR,cocaine
4275,ind_GBR,0.9241675879938657,0.009510103002469574,0.07013109307919291,0.09751975698528773,,,GBR,cocaine
