,fit,vac,mse,rmse,mae,aic,bic,model,group
746,ind_LR,0.2166811141876206,0.1787080972575189,0.3767543338750958,0.4227388050055482,-163.0341499451084,-157.88472798810164,LR,control
747,ind_LR,0.20097243092869488,0.1331546465718846,0.29707409194034934,0.36490361271421334,-135.12084083401626,-130.65262782482174,LR,control
748,ind_LR,0.5740093671031241,0.04064184755679871,0.1422642730522548,0.201598233020031,-300.28091644493605,-295.173162661735,LR,control
749,ind_LR,0.2300884033728281,0.1338804646851245,0.33584088151013847,0.3658967951282499,-168.92948212940973,-164.02078753690273,LR,control
750,all_LR,0.13365946684038799,0.1361635337692697,0.327801820102497,0.3690034332757213,-9347.384722103388,-9334.478346380507,LR,all
751,cocaine_LR,0.1083505324661328,0.13966891151664504,0.33454834168198494,0.37372304119045835,-5039.247233010979,-5027.5501460460655,LR,cocaine
752,control_LR,0.12372992583958287,0.13064573460954107,0.31779751028801,0.36144949109044416,-4327.045909694897,-4315.720033993974,LR,control
753,ind_LR,0.21498829603919278,0.07053764188841291,0.2120963716425707,0.2655892352645583,-255.85766084741186,-250.6877258900707,LR,cocaine
754,ind_LR,0.2133850786905408,0.1268529908675204,0.29307512673067426,0.3561642751140552,-254.09080190360396,-248.43417442899937,LR,cocaine
755,ind_LR,0.4138990501928268,0.05034422180628588,0.17423777408484825,0.2243751809052995,-333.74247124574447,-328.2876956083198,LR,cocaine
756,ind_LR,0.5902581034457657,0.08254900251757787,0.20864176169317128,0.28731342209785093,-325.2559413521542,-319.49033750698146,LR,cocaine
757,ind_LR,0.698680597547956,0.05096939415092827,0.15157878153162468,0.2257640231545502,-314.4887036962432,-309.1430460273194,LR,cocaine
758,ind_LR,0.2679622830575502,0.09182133376905553,0.2613656472779378,0.3030203520707075,-263.4459888079357,-258.0089910653455,LR,cocaine
759,ind_LR,0.3604569486780066,0.05517911952578697,0.18575527897199334,0.2349023616862695,-332.0717973396833,-326.5646169574706,LR,cocaine
760,ind_LR,0.5279384715286303,0.09536965812119189,0.2351338867158637,0.3088197825936543,-268.5993968185983,-263.09221643638557,LR,cocaine
761,ind_LR,0.39734712066643696,0.06919204891492371,0.23055208880459238,0.2630438155800735,-271.09954027243907,-265.8300822959798,LR,cocaine
762,ind_LR,0.17486273261224627,0.06867782655462112,0.21722404525472144,0.2620645465426812,-349.5394134042222,-343.7738095590495,LR,cocaine
763,ind_LR,0.4689582936667551,0.091329389464739,0.25502188104087586,0.3022075271477185,-254.47452546965087,-249.11026301540244,LR,cocaine
764,ind_LR,0.38411690181401004,0.0738067499907751,0.22641206700348065,0.271673977389766,-287.90616988608167,-282.4691721434915,LR,cocaine
765,ind_LR,0.8190129458335181,0.03796936720335555,0.15901354219946653,0.19485729958961134,-345.9943860518147,-340.64872838289085,LR,cocaine
766,ind_LR,0.4457735657705001,0.07737182900310705,0.2154973307060683,0.278157920978546,-290.30024106573785,-284.81037680901136,LR,cocaine
767,ind_LR,0.42684653489466895,0.03988329946712417,0.15586566603851298,0.19970803555972447,-347.17593866466166,-341.7932429002034,LR,cocaine
768,ind_LR,0.3638644929609264,0.08192418187236405,0.23796843152623395,0.28622400645711754,-293.7333674189198,-288.1751204326967,LR,cocaine
769,ind_LR,0.29227941630774734,0.10361765817612383,0.27164426893537974,0.32189696826177755,-229.50589435044586,-224.23643637398658,LR,cocaine
770,ind_LR,0.4843233143163286,0.11455666370139837,0.26271220336717205,0.33846220424354384,-234.33542688033285,-228.93446614874802,LR,cocaine
771,ind_LR,0.38274749517049367,0.13773463948583922,0.3138978435212383,0.3711261773114896,-220.01417723941688,-214.5594016019922,LR,cocaine
772,ind_LR,0.1444278821931022,0.15209035829160542,0.34437922648227315,0.38998763863949,-184.32804723138935,-179.11770685941318,LR,cocaine
773,ind_LR,0.615424551923456,0.03641027593487434,0.14709173251843638,0.19081476864979383,-350.48075349565124,-345.1350958267274,LR,cocaine
774,ind_LR,0.1142924558819488,0.1208449577184284,0.30195900991088537,0.34762761357295596,-205.21144272131815,-200.02120302104896,LR,cocaine
775,ind_LR,0.5115953678327017,0.06227119504400119,0.19617750438431933,0.24954197050596758,-290.28316980910506,-284.9562916208809,LR,cocaine
776,ind_LR,0.3675344743959552,0.08155800080818174,0.23524372199573085,0.2855836143902198,-196.51526763933464,-191.75121436998688,LR,control
777,ind_LR,0.3435330884605551,0.08082254456672132,0.22410125841683942,0.2842930610597475,-212.3329428494052,-207.4242482568982,LR,control
778,ind_LR,0.19531347390674703,0.06247322956478279,0.20345106713564057,0.24994645339508778,-237.25249126364642,-232.32067502633726,LR,control
779,ind_LR,0.16416252043385848,0.14841134914650342,0.3285000148187433,0.38524193586174316,-158.16023532779042,-153.27493281480977,LR,control
780,ind_LR,0.2670226239489091,0.08380220817286979,0.2396300857647212,0.28948611050078,-194.34367370637565,-189.5796204370279,LR,control
781,ind_LR,0.47266416840554903,0.05825341179754426,0.2005137845451419,0.24135743576186805,-240.4939250293129,-235.5852304368059,LR,control
782,ind_LR,0.340662852556893,0.08293616268192716,0.23622677819047966,0.28798639322358127,-207.62314777133932,-202.73784525835867,LR,control
783,ind_LR,0.2879688871280879,0.11509373035797484,0.29353354448111485,0.3392546688816159,-194.90477611180734,-189.86119895770926,LR,control
784,ind_LR,0.2747124423662085,0.10099429109381643,0.25957152488528484,0.31779598973841133,-204.6349071681428,-199.6131881551091,LR,control
785,ind_LR,0.2499667836953855,0.07583232496501376,0.21402006727422335,0.27537669648140845,-204.91768074749658,-200.1287824381517,LR,control
786,ind_LR,0.43396817743729976,0.10912867126279836,0.2559585354618342,0.33034628991831944,-195.3704860393378,-190.37086669867728,LR,control
787,ind_LR,0.28903754108965773,0.06378546652799617,0.20131332134218582,0.25255784788439295,-273.97522110674646,-268.7449800730639,LR,control
788,ind_LR,0.30404858747041097,0.0637973277440131,0.18639452537166679,0.25258132896952834,-232.6757817982853,-227.7670872057783,LR,control
789,ind_LR,0.2601563569184058,0.08103259101449939,0.23611833383574002,0.28466224023305126,-209.59682699758042,-204.71152448459978,LR,control
