,fit,vac,mse,rmse,mae,aic,bic,model,group
3027,ind_LaR,0.05147679308098885,0.11870733960661592,0.30212101648297535,0.34453931503765417,-154.61862582838555,-133.0685834363336,LaR,control
3028,ind_LaR,0.14673171342690428,0.08573132982487458,0.25265868579896716,0.29279912879801157,-215.3710097400465,-192.38611771564163,LaR,control
3029,ind_LaR,0.03892483039368322,0.16318413560285067,0.34574076159269146,0.403960561939963,-152.4103486523449,-129.52069561191487,LaR,control
3030,ind_LaR,0.185759732639609,0.09014377561064646,0.25229861838075973,0.3002395303930621,-234.66668453497178,-210.78104138355405,LaR,control
3031,ind_LaR,0.11238642269421606,0.11346348310485102,0.2963689059824267,0.33684341036281384,-214.86134245885535,-190.80588294869818,LaR,control
3032,ind_LaR,0.2763536556780296,0.0760554382766495,0.22697007048912105,0.27578150459494105,-180.374542027765,-159.28029323108183,LaR,control
3033,ind_LaR,0.133110499793909,0.12015818971741926,0.29599660019344626,0.34663841350522484,-140.92096175103785,-120.06356872921106,LaR,control
3034,ind_LaR,0.15687886318496336,0.10843259427502666,0.2805303104907357,0.32929104797280273,-210.8275346478732,-187.11497375380645,LaR,control
3035,ind_LaR,0.029156209787061016,0.1355311695463211,0.3281813430926426,0.36814558200027486,-165.86693410387485,-143.17083691043348,LaR,control
3036,ind_LaR,0.031305418257981055,0.181560728376671,0.4033148946503975,0.4260994348466928,-142.37951842555066,-119.48986538512062,LaR,control
3037,ind_LaR,0.10979667739209287,0.07487909909232147,0.23346941794862416,0.2736404558765415,-220.45300399787044,-197.7569068044291,LaR,control
3038,ind_LaR,0.004690578331263295,0.10816658858840818,0.2842739050478369,0.32888689330590265,-193.28786156722978,-170.3029695428249,LaR,control
3039,ind_LaR,0.031966829421782084,0.1141708477683644,0.30573145309448896,0.33789176931136455,-146.92450587507784,-125.94790581250086,LaR,control
3040,ind_LaR,0.08437519615294242,0.13849315696395176,0.32434117300134785,0.37214668742842755,-142.13168338500859,-120.58164099295664,LaR,control
3041,ind_LaR,0.3166063593392502,0.08591956923479209,0.22473665541015078,0.2931204005776331,-220.0713351941824,-196.89893638765196,LaR,control
3042,ind_LaR,0.17724977723905266,0.10900410426708765,0.286157161225316,0.3301576960591524,-141.578621541748,-121.08862647060349,LaR,control
3043,ind_LaR,0.046777447433613784,0.04416408920320854,0.1699108630878292,0.2101525379413928,-253.42636549833412,-231.23319243044287,LaR,control
3044,ind_LaR,0.09205282936076675,0.1714967875627769,0.3946571876418335,0.41412170622025707,-151.2663114205399,-128.18717769732936,LaR,control
3045,ind_LaR,0.10796171693145151,0.14012137350440756,0.3144278708979421,0.3743278957069691,-129.39347087678507,-108.53607785495828,LaR,control
3046,ind_LaR,0.06734473730741608,0.20764629495992307,0.4356911619965072,0.4556822302437556,-126.61656196385539,-103.92046477041403,LaR,control
3047,ind_LaR,0.2249722614144547,0.10457422261281674,0.23997834879704455,0.32337937876867895,-194.23867037305774,-171.3490173326277,LaR,control
3048,ind_LaR,0.16092368938729862,0.08000277128999315,0.19362891408453012,0.28284761142706005,-171.42705028374982,-150.56965726192303,LaR,control
3049,ind_LaR,0.24698234974931066,0.13148746778522474,0.32453211780004043,0.3626120072270425,-136.19212377787008,-115.2155237152931,LaR,control
3050,all_LaR,0.04328202284457039,0.151872171809859,0.35643452980046314,0.38970780311646186,-8821.318447508478,-8763.239756755514,LaR,all
3051,cocaine_LaR,0.059388303720641855,0.14909413680798383,0.34775711549205945,0.38612709929242706,-4865.553161890644,-4812.902229984064,LaR,cocaine
3052,control_LaR,0.025666297517975778,0.14389722543076103,0.3432588604682178,0.3793378776641756,-4099.705230379554,-4048.755722938298,LaR,control
